run_accession	experiment_accession	biosample	subject_id	sample_name	library_name	hiv_group	group_evidence	platform	layout	read_length	compressed_bytes	md5	fastq_ftp	center_repository	host_depletion_status	repository_filename_signal	analysis_eligibility
SRR24784985	SRX20557520	SAMN35536376	UNRESOLVED	V300026383_L01_30.fq.gz	L126	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1224453122	32e403c8cd8349b1887fd920343c287c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/085/SRR24784985/SRR24784985.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785008	SRX20557497	SAMN35536355	UNRESOLVED	V300030802_L02_6.fq.gz	L105	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	505024052	06bcddfb339abc68e51624aab654ce63	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/008/SRR24785008/SRR24785008.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784757	SRX20557748	SAMN35536325	UNRESOLVED	V300030811_L02_5.fq.gz	L75	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	377086044	7560a81541f5d06f64d58c9cb4bb4cfe	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/057/SRR24784757/SRR24784757.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784754	SRX20557751	SAMN35536328	UNRESOLVED	V300030813_L03_4.fq.gz	L78	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	997780799	3749df38d2550e9c9720bcb19bab0725	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/054/SRR24784754/SRR24784754.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784930	SRX20557575	SAMN35536288	UNRESOLVED	V300030852_L02_2.fq.gz	L38	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	399405154	b52d4486b707163f1e1d7e504b6283c0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/030/SRR24784930/SRR24784930.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784667	SRX20557837	SAMN35536296	UNRESOLVED	V300035271_L04_27.fq.gz	L46	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	769325620	89af173ff5a03bdc22663610688b2703	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/067/SRR24784667/SRR24784667.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784745	SRX20557760	SAMN35536336	UNRESOLVED	V300035308_L03_1.fq.gz	L86	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1088192774	a512457bf5a8020f779c72a515bb9d58	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/045/SRR24784745/SRR24784745.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784903	SRX20557883	SAMN35536253	UNRESOLVED	V300037394_L03_27.fq.gz	L3	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	480847486	af7e6680ab399b197ce826ba9f92b807	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/003/SRR24784903/SRR24784903.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784752	SRX20557753	SAMN35536330	UNRESOLVED	V300037492_L04_6.fq.gz	L80	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1727218049	b1dcfe827cc3595b7f020a39ac63b80b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/052/SRR24784752/SRR24784752.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784743	SRX20557762	SAMN35536338	UNRESOLVED	V300037508_L04_11.fq.gz	L88	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	690104306	15aa1c863dab47642d41d1e2bfa8f2a3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/043/SRR24784743/SRR24784743.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784990	SRX20557515	SAMN35536371	UNRESOLVED	V300037508_L04_18.fq.gz	L121	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	727958808	deb6ed8de2a4e9aa695337ccb146ac3d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/090/SRR24784990/SRR24784990.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784973	SRX20557532	SAMN35536387	UNRESOLVED	V300044706_L03_10.fq.gz	L137	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	396608167	5dddc6731f2082d80f95396264ce5614	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/073/SRR24784973/SRR24784973.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784780	SRX20557725	SAMN35536258	UNRESOLVED	V300044706_L04_10.fq.gz	L8	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	775421359	15b4c5121c645eb3c070781538c7e659	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/080/SRR24784780/SRR24784780.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784961	SRX20557544	SAMN35536398	UNRESOLVED	V300048044_L02_6.fq.gz	L148	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1590608345	e36d4b4031ce8c47c956642fe87c4fd2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/061/SRR24784961/SRR24784961.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784779	SRX20557726	SAMN35536321	UNRESOLVED	V300048044_L03_4.fq.gz	L71	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1390064323	85037f94271ab1c51f4acd0cf08f43ed	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/079/SRR24784779/SRR24784779.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784902	SRX20557603	SAMN35536271	UNRESOLVED	V300048052_L01_4.fq.gz	L21	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	484868062	e024e0410c9a6d3d5e45e2ad241f74ed	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/002/SRR24784902/SRR24784902.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784825	SRX20557680	SAMN35536255	UNRESOLVED	V300070071_L03_1.fq.gz	L5	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1261972653	9dedacab3fd8a5e9dff546404f18f517	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/025/SRR24784825/SRR24784825.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785122	SRX20558100	SAMN35536284	UNRESOLVED	V300074685_L02_27.fq.gz	L34	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	857404545	af9eef1e1312bceffa9d3a55d150d847	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/022/SRR24785122/SRR24785122.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785288	SRX20557934	SAMN35536308	UNRESOLVED	V300074709_L04_11.fq.gz	L58	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1078989626	9b10cb1c45a8ecaac12c9d685581d93c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/088/SRR24785288/SRR24785288.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785003	SRX20557502	SAMN35536360	UNRESOLVED	V300080924_L01_11.fq.gz	L110	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	841836224	838db8aedd9ad7bd5de885dde1ccf04d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/003/SRR24785003/SRR24785003.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784768	SRX20557737	SAMN35536322	UNRESOLVED	V300080924_L02_12.fq.gz	L72	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	610261737	b851912b3a95a3c78217ba97ac9736f4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/068/SRR24784768/SRR24784768.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784759	SRX20557746	SAMN35536323	UNRESOLVED	V300080924_L03_23.fq.gz	L73	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	812533538	134e61314e0ff92942253f7e0e8c5840	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/059/SRR24784759/SRR24784759.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785006	SRX20557499	SAMN35536357	UNRESOLVED	V300081016_L01_6.fq.gz	L107	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1463936035	16b6f5ec17c6406bd2ba505ad76e88a5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/006/SRR24785006/SRR24785006.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784971	SRX20557534	SAMN35536389	UNRESOLVED	V300081016_L01_7.fq.gz	L139	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	527777291	3995f6cb2a831cba45b6949ba618c702	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/071/SRR24784971/SRR24784971.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784802	SRX20557703	SAMN35536293	UNRESOLVED	V300081016_L03_15.fq.gz	L43	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1000321539	69f12909d4c4dafa4f47afe0421db207	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/002/SRR24784802/SRR24784802.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785041	SRX20558181	SAMN35536301	UNRESOLVED	V300081016_L03_20.fq.gz	L51	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	958275293	157fc57770464b1cf93587e62fa6f2df	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/041/SRR24785041/SRR24785041.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784747	SRX20557758	SAMN35536334	UNRESOLVED	V300081016_L03_21.fq.gz	L84	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	980841024	f76dfd24a915d8a0cbc322d39afa1730	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/047/SRR24784747/SRR24784747.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784959	SRX20557546	SAMN35536400	UNRESOLVED	V300081029_L01_2.fq.gz	L150	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	617472538	8c063b1fde4936c13a97498ef2ddf7e2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/059/SRR24784959/SRR24784959.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784960	SRX20557545	SAMN35536399	UNRESOLVED	V300081029_L03_2.fq.gz	L149	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	621826979	e9e7401c7fe85c0c68a740fd64d7cce5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/060/SRR24784960/SRR24784960.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785219	SRX20558003	SAMN35536298	UNRESOLVED	V300081044_L02_24.fq.gz	L48	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	2054518378	a1aed729be74cbf3722c330961cae3f2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/019/SRR24785219/SRR24785219.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785197	SRX20558025	SAMN35536300	UNRESOLVED	V300081044_L04_24.fq.gz	L50	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	2059433118	5ee9ec339b5a4b7b9714621e730e769e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/097/SRR24785197/SRR24785197.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785007	SRX20557498	SAMN35536356	UNRESOLVED	V300081129_L01_6.fq.gz	L106	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1155091514	acd7ae1f091387652ef44533933c94b1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/007/SRR24785007/SRR24785007.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784972	SRX20557533	SAMN35536388	UNRESOLVED	V300081129_L01_7.fq.gz	L138	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	543057459	c275cef92064768f75510d0fae87523d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/072/SRR24784972/SRR24784972.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784689	SRX20557815	SAMN35536294	UNRESOLVED	V300081129_L03_15.fq.gz	L44	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	746686517	5ded6877afda2e3d4a042f54bbb68bb7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/089/SRR24784689/SRR24784689.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785208	SRX20558014	SAMN35536299	UNRESOLVED	V300081129_L03_20.fq.gz	L49	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	834895899	7afb93bf7a980088b4f960e8039bdcef	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/008/SRR24785208/SRR24785208.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784748	SRX20557757	SAMN35536333	UNRESOLVED	V300081129_L03_21.fq.gz	L83	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	808940410	8a1eb6e1eb68aa73a0f5b7abf40866be	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/048/SRR24784748/SRR24784748.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784986	SRX20557519	SAMN35536375	UNRESOLVED	V300090019_L01_1.fq.gz	L125	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	876276292	a03d7bffef4a6b8ebe49aa17744da49c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/086/SRR24784986/SRR24784986.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785156	SRX20558066	SAMN35536254	UNRESOLVED	V300090019_L02_8.fq.gz	L4	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1036310125	a4d55d42e1dff8af869a4d53901fa5d8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/056/SRR24785156/SRR24785156.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785230	SRX20557992	SAMN35536297	UNRESOLVED	V300094681_L01_10.fq.gz	L47	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1012297415	f090685eeae20681699ed3cf3aa18834	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/030/SRR24785230/SRR24785230.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24785015	SRX20557490	SAMN35536251	UNRESOLVED	V300094681_L01_9.fq.gz	L1	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1089969899	cbadb3c4605f1f27306fafe4f93c6907	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/015/SRR24785015/SRR24785015.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784736	SRX20557769	SAMN35536344	UNRESOLVED	V300094685_L01_25.fq.gz	L94	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1567426293	7ce0c180a356d305997ec78b6ac2e54c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/036/SRR24784736/SRR24784736.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784753	SRX20557752	SAMN35536329	UNRESOLVED	V300094685_L01_26.fq.gz	L79	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1291849523	30a6113085dd0864ab0286e7d0d9a638	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/053/SRR24784753/SRR24784753.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784654	SRX20557850	SAMN35536268	UNRESOLVED	V300094685_L01_27.fq.gz	L18	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1513292400	644b75ea57544a149d458a61340be58f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/054/SRR24784654/SRR24784654.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784824	SRX20557681	SAMN35536291	UNRESOLVED	V300097362_L01_22.fq.gz	L41	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	910659295	6affdb23341bb6a0d49d9880c7efbf6d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/024/SRR24784824/SRR24784824.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784908	SRX20557597	SAMN35536290	UNRESOLVED	V300097362_L01_34.fq.gz	L40	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1077016763	de7c7517a863d6d9ed6bcdeed24c0dd4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/008/SRR24784908/SRR24784908.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784813	SRX20557692	SAMN35536292	UNRESOLVED	V300097362_L03_22.fq.gz	L42	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	797529167	840e02832a526923cea1b8b662d19d24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/013/SRR24784813/SRR24784813.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784919	SRX20557586	SAMN35536289	UNRESOLVED	V300097362_L03_34.fq.gz	L39	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1130305474	9561c8a8e1c4e31165c4dc9c188f4071	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/019/SRR24784919/SRR24784919.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784739	SRX20557766	SAMN35536341	UNRESOLVED	V300097376_L01_4.fq.gz	L91	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	557892597	8e59c8ce027cf8d51026ece2f2d14b3b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/039/SRR24784739/SRR24784739.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784984	SRX20557521	SAMN35536377	UNRESOLVED	V300097383_L04_20.fq.gz	L127	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	348486434	f72eb5bb627c5c03a476b423089fe26a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/084/SRR24784984/SRR24784984.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784983	SRX20557522	SAMN35536378	UNRESOLVED	V300097383_L04_39.fq.gz	L128	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	280624808	0065f98ad30c339d4bcf58b180ab614e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/083/SRR24784983/SRR24784983.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784993	SRX20557512	SAMN35536369	UNRESOLVED	V300097384_L03_16.fq.gz	L119	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	411753421	65ca49fa41f56003ffb7188eba75d5c8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/093/SRR24784993/SRR24784993.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784982	SRX20557523	SAMN35536379	UNRESOLVED	V300097384_L04_20.fq.gz	L129	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	759952166	b3509dadf2a2022128a9a6580d4e08cd	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/082/SRR24784982/SRR24784982.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784957	SRX20557548	SAMN35536401	UNRESOLVED	V300104193_L02_10.fq.gz	L151	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	811912846	1acf3371069084baf594bad146e5c82e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/057/SRR24784957/SRR24784957.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784880	SRX20557625	SAMN35536273	UNRESOLVED	V300104193_L03_14.fq.gz	L23	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1736612773	b194483d194bcfbbbe3cab01ea55ee63	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/080/SRR24784880/SRR24784880.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784992	SRX20557513	SAMN35536370	UNRESOLVED	V300104193_L03_18.fq.gz	L120	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	1985280828	2c7819aa890e9ba78e367b71054a8bca	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/092/SRR24784992/SRR24784992.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
SRR24784756	SRX20557749	SAMN35536326	UNRESOLVED	V300104379_L01_3.fq.gz	L76	UNRESOLVED	No HIV field or accession-linked clinical table in public record	Illumina NovaSeq 6000	SINGLE	50	637645085	dd7cc4c1cf5d59bdf7ef2e31ccf9020f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR247/056/SRR24784756/SRR24784756.fastq.gz	ZHONGNAN HOSPITAL, WUHAN UNIVERSITY	UNRESOLVED_AT_FILE_LEVEL	none	METADATA_ONLY
