UniRef90	kruskal_H	epsilon_squared	group_mean_range	highest_mean_group	raw_p	BH_q	group_means_json
UniRef90_A0A2P1BPM5	25.86058276001619	0.8505039409531518	2.9430164922431e-05	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.785312216077821e-06, ""Candida"": 0.0, ""Enterobacterales"": 2.9430164922431e-05, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A2X3EYJ1	25.86058276001619	0.8505039409531518	3.8143010496188104e-05	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.5245334266581464e-06, ""Candida"": 0.0, ""Enterobacterales"": 3.8143010496188104e-05, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A329ZQB7	25.86058276001619	0.8505039409531518	2.358170585875286e-05	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 8.547987433791417e-07, ""Candida"": 0.0, ""Enterobacterales"": 2.358170585875286e-05, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A345EYL7	25.86058276001619	0.8505039409531518	1.2962975281352682e-05	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.4061979486319683e-06, ""Candida"": 0.0, ""Enterobacterales"": 1.2962975281352682e-05, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A345EYR0	25.86058276001619	0.8505039409531518	2.3209872392714493e-05	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 8.802318518577657e-07, ""Candida"": 0.0, ""Enterobacterales"": 2.3209872392714493e-05, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A372CGK8	25.86058276001619	0.8505039409531518	3.9933217375118145e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.1483864148849963e-06, ""Candida"": 0.0, ""Enterobacterales"": 3.9933217375118145e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A376M0V6	25.86058276001619	0.8505039409531518	3.688226626726078e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.0095989913350637e-06, ""Candida"": 0.0, ""Enterobacterales"": 3.688226626726078e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A377F6N2	25.86058276001619	0.8505039409531518	1.3732143906710607e-05	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.0922916849576824e-06, ""Candida"": 0.0, ""Enterobacterales"": 1.3732143906710607e-05, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A383GUG5	25.86058276001619	0.8505039409531518	2.0044765013281083e-05	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 9.03569806943615e-07, ""Candida"": 0.0, ""Enterobacterales"": 2.0044765013281083e-05, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A383HK54	25.86058276001619	0.8505039409531518	2.456476106444647e-05	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.6318718267551486e-06, ""Candida"": 0.0, ""Enterobacterales"": 2.456476106444647e-05, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_A0A3A1V7V7	25.86058276001619	0.8505039409531518	0.0008650605272206154	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 0.0001328227261588859, ""Candida"": 0.0, ""Enterobacterales"": 0.0008650605272206154, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_D9Z5D1	25.86058276001619	0.8505039409531518	2.5118024388487184e-05	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 2.149062278398224e-06, ""Candida"": 0.0, ""Enterobacterales"": 2.5118024388487184e-05, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_E1IZ42	25.86058276001619	0.8505039409531518	5.950311295346393e-05	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.2411455755879587e-06, ""Candida"": 0.0, ""Enterobacterales"": 5.950311295346393e-05, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_E6BU89	25.86058276001619	0.8505039409531518	8.562738957612096e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.056166294970721e-06, ""Candida"": 0.0, ""Enterobacterales"": 8.562738957612096e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0008FBEA26	25.86058276001619	0.8505039409531518	3.931818551839864e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.072658265592325e-06, ""Candida"": 0.0, ""Enterobacterales"": 3.931818551839864e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0008FEFD22	25.86058276001619	0.8505039409531518	3.174927794895434e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 8.690955208371808e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.174927794895434e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0008FF8C62	25.86058276001619	0.8505039409531518	4.909894905365535e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 9.48509973873205e-07, ""Candida"": 0.0, ""Enterobacterales"": 4.909894905365535e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0008FFDACD	25.86058276001619	0.8505039409531518	4.2647815836616895e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.163498102555348e-06, ""Candida"": 0.0, ""Enterobacterales"": 4.2647815836616895e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0009006C2A	25.86058276001619	0.8505039409531518	3.3441697803396955e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 9.154216858983561e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.3441697803396955e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0009044F52	25.86058276001619	0.8505039409531518	7.717046786543973e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.4593063782068554e-06, ""Candida"": 0.0, ""Enterobacterales"": 7.717046786543973e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI000906E7A9	25.86058276001619	0.8505039409531518	3.174927794895434e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 8.690955208371808e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.174927794895434e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI000906EA21	25.86058276001619	0.8505039409531518	3.483435248695003e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 9.535423419559466e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.483435248695003e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI000907107D	25.86058276001619	0.8505039409531518	4.125050825624473e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.1253763416224984e-06, ""Candida"": 0.0, ""Enterobacterales"": 4.125050825624473e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0009078049	25.86058276001619	0.8505039409531518	3.5829069485912864e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 9.807703234958798e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.5829069485912864e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI000907E421	25.86058276001619	0.8505039409531518	3.389337610630547e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 9.277853315488946e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.389337610630547e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI00090828FD	25.86058276001619	0.8505039409531518	3.8713689476712465e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.056166294970721e-06, ""Candida"": 0.0, ""Enterobacterales"": 3.8713689476712465e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI00090830EF	25.86058276001619	0.8505039409531518	3.6348040253334587e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 9.949758774103392e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.6348040253334587e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI00090831D7	25.86058276001619	0.8505039409531518	4.193752603251453e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.1441197550458016e-06, ""Candida"": 0.0, ""Enterobacterales"": 4.193752603251453e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI00092F5161	25.86058276001619	0.8505039409531518	4.0585637213554205e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.1072371594260497e-06, ""Candida"": 0.0, ""Enterobacterales"": 4.0585637213554205e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0009361946	25.86058276001619	0.8505039409531518	5.031786670653836e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.3727561170023306e-06, ""Candida"": 0.0, ""Enterobacterales"": 5.031786670653836e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0009364318	25.86058276001619	0.8505039409531518	4.0585637213554205e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.1072371594260497e-06, ""Candida"": 0.0, ""Enterobacterales"": 4.0585637213554205e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0009434D94	25.86058276001619	0.8505039409531518	3.8713689476712465e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.056166294970721e-06, ""Candida"": 0.0, ""Enterobacterales"": 3.8713689476712465e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI00096B7715	25.86058276001619	0.8505039409531518	3.2573519368650024e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 8.916572845629359e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.2573519368650024e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI000983532E	25.86058276001619	0.8505039409531518	3.174927794895434e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 8.690955208371808e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.174927794895434e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0009837860	25.86058276001619	0.8505039409531518	4.193752603251453e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.1441197550458016e-06, ""Candida"": 0.0, ""Enterobacterales"": 4.193752603251453e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0009837A69	25.86058276001619	0.8505039409531518	5.84788232739462e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 8.802318518577657e-07, ""Candida"": 0.0, ""Enterobacterales"": 5.84788232739462e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0009837FF3	25.86058276001619	0.8505039409531518	3.389337610630547e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 9.277853315488946e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.389337610630547e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0009838943	25.86058276001619	0.8505039409531518	3.3001899773245904e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 9.033832247297838e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.3001899773245904e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0009885C25	25.86058276001619	0.8505039409531518	3.9941858992467886e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.0896734535509736e-06, ""Candida"": 0.0, ""Enterobacterales"": 3.9941858992467886e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI000988D1C0	25.86058276001619	0.8505039409531518	3.174927794895434e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 8.690955208371808e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.174927794895434e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI000988FCE2	25.86058276001619	0.8505039409531518	3.174927794895434e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 8.690955208371808e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.174927794895434e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI00098AEFEA	25.86058276001619	0.8505039409531518	3.2573519368650024e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 8.916572845629359e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.2573519368650024e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI00098B8BBD	25.86058276001619	0.8505039409531518	3.389337610630547e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 9.277853315488946e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.389337610630547e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI00098BCAAE	25.86058276001619	0.8505039409531518	7.447793293077147e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 8.802318518577657e-07, ""Candida"": 0.0, ""Enterobacterales"": 7.447793293077147e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI00098C8CFF	25.86058276001619	0.8505039409531518	1.5537334419070283e-05	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.296968200827798e-06, ""Candida"": 0.0, ""Enterobacterales"": 1.5537334419070283e-05, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI00098DD838	25.86058276001619	0.8505039409531518	3.4357422639942355e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 9.404875174771745e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.4357422639942355e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI00098DDEF7	25.86058276001619	0.8505039409531518	3.3441697803396955e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 9.154216858983561e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.3441697803396955e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0009A23328	25.86058276001619	0.8505039409531518	3.215611766021555e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 8.802318518577657e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.215611766021555e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0009A23A25	25.86058276001619	0.8505039409531518	3.3001899773245904e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 9.033832247297838e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.3001899773245904e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0009A3A52B	25.86058276001619	0.8505039409531518	4.338258054616241e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.183544203087895e-06, ""Candida"": 0.0, ""Enterobacterales"": 4.338258054616241e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0009A658C4	25.86058276001619	0.8505039409531518	3.5829069485912864e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 9.807703234958798e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.5829069485912864e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0009AA0BEB	25.86058276001619	0.8505039409531518	6.258077922026815e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 9.154216858983561e-07, ""Candida"": 0.0, ""Enterobacterales"": 6.258077922026815e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI0009B0F21D	25.86058276001619	0.8505039409531518	3.4357422639942355e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 9.404875174771745e-07, ""Candida"": 0.0, ""Enterobacterales"": 3.4357422639942355e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI000A19CFE8	25.86058276001619	0.8505039409531518	7.043396936919736e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.2480529873829059e-06, ""Candida"": 0.0, ""Enterobacterales"": 7.043396936919736e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
UniRef90_UPI000A19D823	25.86058276001619	0.8505039409531518	4.493077535155853e-06	Enterobacterales	0.0011095685925562476	0.006746538214584894	"{""Acinetobacter"": 1.225782650963342e-06, ""Candida"": 0.0, ""Enterobacterales"": 4.493077535155853e-06, ""Haemophilus"": 0.0, ""Mycobacteria"": 0.0, ""Pseudomonas"": 0.0, ""Staphylococcus"": 0.0, ""Stenotrophomonas"": 0.0, ""Streptococcus"": 0.0}"
